Locus_Tag,Main Role,Subrole,Subsystem,Product,Gene,Locus_Tag,T8A_Low_Light_AX,T8B_Low_Light_AX,T9A_Mid_Light_AX,T9B_Mid_Light_AX,T10A_High_Light_AX,T10B_High_Light_AX,M14A_Low_Light_CC,M14B_Low_Light_CC,M13A_Mid_Light_CC,M13B_Mid_Light_CC,T18A_High_Light_CC,T18B_High_Light_CC,T10A_Low_Oxygen_AX,T10B_Low_Oxygen_AX,T15A_Mid_Oxygen_AX,T15B_Mid_Oxygen_AX,T16A_High_Oxygen_AX,T16B_High_Oxygen_AX,T18A_Low_Oxygen_CC,T18B_Low_Oxygen_CC,T19A_Mid_Oxygen_CC,T19B_Mid_Oxygen_CC,T20A_High_Oxygen_CC,T20B_High_Oxygen_CC
tll1365,Intracellular trafficking_ assembly_ and processing,Enzyme assembly,urease active site biosynthesis UreEFGH,urease accessory protein UreF,ureF,tll1365,4.647900574,4.598153563,4.372436599,3.899848066,4.713054648,4.584693737,4.494527524,4.668083699,4.407520792,4.283565388,4.080820713,4.130422382,4.713054648,4.584693737,4.85662398,3.843165394,4.610291937,4.350921553,4.080820713,4.130422382,4.506317821,4.075340391,4.297012115,4.124053773
tll1366,Intracellular trafficking_ assembly_ and processing,Enzyme assembly,urease active site biosynthesis UreEFGH,urease accessory protein UreE,ureE,tll1366,3.645518496,3.134899133,4.660731355,3.899848066,4.118821339,3.692465816,4.100267835,3.88533178,3.611682317,4.37331158,4.184194241,3.346338696,4.118821339,3.692465816,3.984992185,4.337070081,4.407182283,2.973349809,4.184194241,3.346338696,3.631572908,4.488195527,3.572702951,4.177369533
tll1367,Signal transduction,Two-component systems,circadian clock,two component signal transduction system hydrid histidine kinase / response regulator with GAF domain,,tll1367,6.534035886,6.593617213,6.091062652,6.472530465,6.635547373,6.587746725,6.981108473,6.287377489,6.173645238,6.312238055,6.351400478,6.382168629,6.635547373,6.587746725,6.71671408,6.368095583,6.275492357,6.157981466,6.351400478,6.382168629,6.53236668,6.384018502,6.373285411,6.692875964
tll1368,Energy metabolism,Nitrogen metabolism,None,ferredoxin-dependent glutamate synthase GlsF,glsF,tll1368,11.34848244,11.12286301,11.05198906,11.28393739,10.66596332,10.8199249,10.78054933,11.11169664,10.75390124,10.72079284,11.02283791,10.89935345,10.66596332,10.8199249,10.79257076,10.83704921,10.65272596,10.63938863,11.02283791,10.89935345,10.9033875,10.73048371,10.73865904,10.74093062
tll1373,Defense and invasion systems,Detoxification and inactivation,oxygen and nitric oxide detoxification:photosystem I,flavodiiron protein Flv1,flv1,tll1373,11.00460505,10.56990778,8.660388929,8.707026616,8.233034548,8.342493065,10.16718171,10.54443208,8.793396271,8.614516853,8.541120458,8.673116018,8.233034548,8.342493065,8.474595297,8.611647038,8.406571895,8.382252664,8.541120458,8.673116018,8.596413425,8.383941782,8.7899268,8.531886253
tll1374,Mobile and extrachromosomal element functions,Selfish genetic elements,Insertion element,ISTel3 transposase TnpA_ISTel3,tnpA_ISTel3,tll1374,2.640460343,1.739332835,1.739332835,1.739332835,2.315629231,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,2.57336173,2.315629231,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,1.739332835,2.57336173,1.739332835,1.739332835,1.739332835,1.739332835
tll1375,Intracellular trafficking_ assembly_ and processing,Peptidases,peptidoglycan biosynthesis,D-alanyl-D-alanine carboxypeptidase DacB,dacB,tll1375,4.79726977,4.847712809,4.450347307,4.517144409,4.800800317,4.749037855,4.61736625,4.276788075,3.86011382,4.18747588,5.044029619,4.549084346,4.800800317,4.749037855,4.805957957,4.919034104,4.683877447,4.684228781,5.044029619,4.549084346,5.419685161,4.623860543,4.626410647,4.501425227
tll1376,Unknown function,Enzymes of unknown specificity,None,acetyltransferase GNAT family,,tll1376,3.942138026,3.900396446,4.899437011,4.34086955,4.022314355,4.860740879,4.494527524,4.385526188,4.330355719,4.877348378,5.147220864,4.926173309,4.022314355,4.860740879,5.127430074,5.16775612,4.944704523,4.147964759,5.147220864,4.926173309,4.795860549,4.861012062,4.83054469,4.416394829
tll1382,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,chitobiose uptake system ChiEFG?,ABC-type multiple sugar uptake system ChiG-like permease component,,tll1382,5.055399388,4.728497013,4.107787433,4.597498722,4.682537889,4.627633235,5.188713912,5.360557117,3.741951499,4.611970812,4.45403635,4.75030175,4.682537889,4.627633235,4.160870603,4.436716528,4.610291937,4.033737998,4.45403635,4.75030175,4.506317821,4.337721162,4.765755516,4.79737691
tll1383,Transport and binding proteins,Unknown substrate,None,RND type transport system FtsX family permease component,,tll1383,7.127261473,7.157325543,6.65438065,6.196807928,7.276814238,7.117892962,6.888460817,7.153447736,6.889146434,6.479026877,6.372683215,6.168262747,7.276814238,7.117892962,6.998630065,6.964653627,6.502539479,6.931699879,6.372683215,6.168262747,6.557950226,6.509669108,6.89062397,6.592198457
tll1384,Translation,Translation factors,release factors,peptidyl-tRNA hydrolase Pth1,pth1,tll1384,9.046351239,8.653625772,8.262438796,8.214743279,6.982354138,7.034193328,8.499674739,8.728864381,7.615253334,7.808602961,7.304132815,7.217855082,6.982354138,7.034193328,7.343495891,7.397363134,7.314184342,7.063596596,7.304132815,7.217855082,7.507289465,7.161903818,7.162912001,7.360078787
tll1388,Intracellular trafficking_ assembly_ and processing,Enzyme assembly,photosystem I biogenesis,photosystem I assembly protein Ycf4,ycf4,tll1388,4.79726977,5.199850089,5.103443825,5.267435247,5.215329242,5.207966726,4.100267835,4.710051641,4.797296278,4.993318082,5.714257938,5.645333091,5.215329242,5.207966726,5.354665226,5.223662111,5.441502148,5.178589817,5.714257938,5.645333091,5.107335402,5.282269369,4.83054469,4.954880044
tll1394,Unknown function,General,None,hypothetical protein,,tll1394,4.183793842,4.528093103,4.372436599,4.517144409,5.236309681,5.207966726,5.707872767,5.461240507,4.248566172,3.56206471,4.369876534,4.028568543,5.236309681,5.207966726,4.316379772,3.684006715,4.82034484,4.825032514,4.369876534,4.028568543,3.823766706,4.488195527,3.861092693,4.619901024
tll1395,Cell structure_ growth_ and death,Chromosome and assoicated proteins,None,putative Spo0A activation inhibitor Soj,soj,tll1395,5.881754689,6.336326164,5.772871635,5.571935802,6.925779353,6.510962164,7.010712661,6.604653797,6.257394735,6.355783554,5.959428249,5.611723927,6.925779353,6.510962164,6.201235471,5.687429853,6.461966242,5.732951362,5.959428249,5.611723927,5.892798303,6.023474639,6.036109135,5.770828527
tll1396,Unknown function,General,None,hypothetical protein,,tll1396,6.402342805,5.918925993,5.055137594,4.941717659,4.909856342,4.709731562,6.454331794,6.050408149,4.957774341,4.877348378,4.747238416,4.75030175,4.909856342,4.709731562,4.698774217,5.277449911,5.309821099,5.660465066,4.747238416,4.75030175,5.628050607,4.488195527,5.4385263,5.533917516
tll1397,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,leucine biosynthesis from pyruvate and acetyl-CoA,2-isopropylmalate synthase LeuA,leuA,tll1397,9.925920334,9.410773325,9.359418072,9.54480529,8.936202191,9.01901166,9.230755017,9.495143624,9.21527578,9.280025033,9.344165862,9.258374828,8.936202191,9.01901166,9.18862943,9.147814422,9.296297385,9.492646441,9.344165862,9.258374828,9.40197944,9.343310943,9.518212583,9.410308709
tll1398,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,coenzyme B12 biosynthesis upper pathway,sirohydrochlorin cobaltochelatase CbiX,cbiX,tll1398,4.480553438,5.327536378,5.055137594,5.166960875,6.177710582,5.920109209,4.494527524,4.385526188,4.906289748,5.462833631,5.714257938,5.710270789,6.177710582,5.920109209,6.449706543,6.184353007,6.061166361,6.307573585,5.714257938,5.710270789,6.583086888,6.402654691,6.26173008,6.298764906
tll1399,Unknown function,General,None,hypothetical protein,,tll1399,7.675349765,7.454447505,5.966940766,6.703809456,5.797186454,5.659858549,7.109784548,7.190377457,5.98989794,5.963700739,5.418205856,5.678170397,5.797186454,5.659858549,5.9243031,5.51955778,5.56204222,5.899574301,5.418205856,5.678170397,5.2406211,5.540752086,5.63101306,5.914529406
tll1400,Defense and invasion systems,Detoxification and inactivation,ergothioneine biosynthesis,ergothioneine biosynthesis protein EgtB,egtB,tll1400,4.566750494,4.789372428,3.497715112,4.024491095,4.553308227,4.787269808,4.962795341,5.280078833,4.679106015,4.084010808,4.45403635,4.028568543,4.553308227,4.787269808,4.805957957,3.843165394,4.610291937,4.825032514,4.45403635,4.028568543,5.035674346,4.861012062,4.297012115,4.542053224
tll1401,Defense and invasion systems,Detoxification and inactivation,ergothioneine biosynthesis,ergothioneine biosynthesis protein EgtC,egtC,tll1401,4.480553438,4.957594607,4.372436599,3.762021974,3.744630851,3.692465816,4.730225151,4.095357454,4.407520792,3.971844755,3.559406397,3.797731799,3.744630851,3.692465816,3.399380224,1.739332835,3.941860748,4.033737998,3.559406397,3.797731799,3.823766706,4.075340391,4.297012115,4.068529365
tll1403,Terpenoids and polyketides metabolism,Carotenoid metabolism,lycopene biosynthesis from isopentyl pyrophosphate (IPP),FMN-dependent isopentenyl-diphosphate delta-isomerase Idi,idi,tll1403,5.168683936,6.210206371,5.966940766,5.948582127,6.860197281,6.970114034,6.169070384,5.746655183,6.393150481,6.355783554,6.119205594,6.496733944,6.860197281,6.970114034,6.497791514,6.440180478,6.366262553,6.157981466,6.119205594,6.496733944,6.183540275,6.246328853,5.863223587,6.239429581
tll1404,Natural products biosynthesis,General,Isoprenoid biosynthesis,geranylgeranyl reductase family protein,,tll1404,4.932240163,4.903725959,5.195377722,5.887062305,6.100176711,6.110836443,5.7786344,5.577855641,5.462712156,5.293169081,5.714257938,5.741666873,6.100176711,6.110836443,5.610314384,5.3792813,5.708407071,5.279211208,5.714257938,5.741666873,5.2406211,5.871004164,5.166895027,5.736838231
tll1405,Transport and binding proteins,Cations and iron carrying compounds,Iron homeostasis,CDF family iron uptake facilitator,,tll1405,5.417709373,5.620833061,4.524084239,5.315127504,5.393858734,5.439901587,6.465072744,6.909468521,5.390056561,5.540648991,5.333488159,5.772389121,5.393858734,5.439901587,5.354665226,4.69862249,5.309821099,5.279211208,5.333488159,5.772389121,5.362464309,5.198889973,5.4385263,5.787525807
tll1406,Intracellular trafficking_ assembly_ and processing,Peptidases,None,periplasmic carboxyl-terminal serine protease CtpC,ctpC,tll1406,9.13878755,8.970797151,8.582365594,8.897919722,8.251044922,8.139095736,9.066151832,9.28426163,8.8038593,8.849350742,9.0164985,8.83047189,8.251044922,8.139095736,8.295997063,8.150316971,8.440858435,8.764514426,9.0164985,8.83047189,8.870701041,8.753668938,8.809860369,8.668389875
tll1407,Unknown function,General,None,hypothetical protein,,tll1407,4.79726977,4.454294321,5.23920259,5.648204707,4.772158646,4.34737998,5.135524163,5.38640278,5.888375127,6.377071545,5.645794705,5.944052167,4.772158646,4.34737998,4.905526147,5.16775612,5.655260428,5.178589817,5.645794705,5.944052167,5.107335402,5.155288682,5.263321066,5.648153424
tll1408,Amino acid metabolism,Arginine and proline metabolism,ornithine biosynthesis from glutamate_ acetylated branch,acetylglutamate kinase ArgB,argB,tll1408,5.589677433,5.444701207,6.571685395,6.294709753,6.469468451,6.441719325,5.725893809,5.643512161,6.257394735,6.267332239,6.659076194,6.300385235,6.469468451,6.441719325,5.900611621,5.801549978,5.690909988,6.283698043,6.659076194,6.300385235,6.008835446,5.843938281,5.952269656,6.058934955
tll1409,Unknown function,General,None,uncharacterized protein,,tll1409,5.222102292,5.107862477,6.183170018,5.53221822,5.649218299,5.509517662,5.761269181,5.532346207,6.038086302,5.614441936,5.610293455,5.772389121,5.649218299,5.509517662,5.749597261,6.037046198,5.112818902,5.767862694,5.610293455,5.772389121,5.2406211,5.471555994,5.116107059,5.629737009
tll1410,Unknown function,General,None,protein of unknown function DUF3571,,tll1410,4.388608714,3.900396446,3.329519721,2.967713436,4.372701819,4.182350917,4.451030711,4.158587654,3.611682317,3.56206471,3.559406397,4.619439081,4.372701819,4.182350917,3.54053359,3.287036601,4.060095022,3.229986142,3.559406397,4.619439081,3.823766706,3.866562224,3.572702951,4.010590576
tll1411,Unknown function,General,None,extracellular protein with SCP domain,,tll1411,4.724580141,5.587301743,4.899437011,5.001482712,5.277363168,4.709731562,5.972091655,5.307413936,4.797296278,4.936526235,4.369876534,3.664738738,5.277363168,4.709731562,3.984992185,4.337070081,4.57198551,4.147964759,4.369876534,3.664738738,3.121832,4.861012062,3.725077481,3.67472814
tll1413,Prosthetic groups_ cofactors_ and carriers,Porphyrin and chlorophyll metabolism,chlorophyllide a biosynthesis from protoporphyrin IX,magnesium chelatase subunit BchD,bchD,tll1413,7.041396096,7.445159017,7.512668165,7.007662409,7.424733807,7.481797133,7.449403958,7.40036561,7.499837783,7.341512427,7.431137597,7.53599011,7.424733807,7.481797133,7.732786934,7.609984582,7.353494557,7.443081091,7.431137597,7.53599011,7.152022067,7.633100653,7.23548598,7.435931704
tll1417,Transport and binding proteins,Unknown substrate,None,AEC family efflux carrier,,tll1417,4.183793842,4.376315686,3.329519721,4.024491095,4.071440954,3.994244309,4.61736625,4.385526188,3.741951499,4.084010808,4.369876534,3.346338696,4.071440954,3.994244309,4.520760721,4.69862249,4.450265764,4.825032514,4.369876534,3.346338696,4.609672008,4.415017905,4.697821454,5.431201656
tll1418,Transport and binding proteins,Cofactors and prosthetic groups,cobalt uptake system CbiOMNQ and nickel uptake system CbiKLMNOQ,ECF-type Co2+/Ni2+ uptake system permease component NikK,nikK,tll1418,4.932240163,5.059526869,5.548310811,5.789529382,5.256984691,5.463486473,5.239981316,5.360557117,4.852849922,4.75094404,5.959428249,5.678170397,5.256984691,5.463486473,6.618676083,6.392527536,6.114548457,6.566868293,5.959428249,5.678170397,6.679460873,6.116805302,6.813674616,7.037182148
tll1419,Transport and binding proteins,Cations and iron carrying compounds,nickel uptake system CibKL,ECF-type Co2+/Ni2+ uptake system accessory component NikL,nikL,tll1419,4.932240163,5.199850089,5.363108547,6.171253527,6.042114725,6.331173159,5.214579044,5.134907258,5.146768195,5.100476956,6.474614356,6.362154733,6.042114725,6.331173159,7.126383206,6.980842948,6.589850734,7.105008945,6.474614356,6.362154733,7.08326039,7.071713847,7.199655763,7.5029628
tll1420,Unknown function,General,None,hypothetical protein,,tll1420,5.113174204,5.587301743,5.85928019,5.887062305,6.369232008,6.453493726,5.239981316,5.104000513,4.852849922,5.151159055,6.307865951,6.235841893,6.369232008,6.453493726,7.243727134,7.421279487,6.901759435,6.946965707,6.307865951,6.235841893,7.656709803,7.374859141,7.746564073,7.5029628
tll1428,Carbohydrate metabolism,Fructose and mannose metabolism,fructose degradation,fructokinase ScrK,scrK,tll1428,4.068438254,4.205591806,3.132489918,3.430902459,3.468504837,3.509597312,4.61736625,4.028986537,3.466113682,3.71377358,3.386455024,3.664738738,3.468504837,3.509597312,4.520760721,3.50175473,4.2198471,3.77050593,3.386455024,3.664738738,4.139369361,3.866562224,4.297012115,4.068529365
tll1433,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,None,DnaJ-class molecular chaperone,,tll1433,1.739332835,2.892789361,3.329519721,2.620638279,2.724881641,2.399453239,2.628425199,2.883783352,2.868750126,2.935765398,2.933900283,2.57336173,2.724881641,2.399453239,3.667052041,1.739332835,3.207440174,2.624795792,2.933900283,2.57336173,2.73487305,3.471634473,2.602599088,2.803297787
tll1435,Unknown function,General,None,hypothetical protein,,tll1435,6.654680343,6.119524134,6.605335752,6.611915114,6.741359824,6.730022037,6.195127632,6.128744358,7.326778313,6.763850155,7.140264861,7.102085288,6.741359824,6.730022037,7.031645863,6.914964572,6.961154228,6.900674144,7.140264861,7.102085288,7.185210432,6.85897406,6.628351813,6.827789788
tll1440,Carbohydrate metabolism,Pyruvate metabolism,pyruvate dehydrogenase anaplerotic reactions,oxaloacetate decarboxylating malate dehydrogenase MaeA,maeA,tll1440,6.379172209,6.316059754,6.863459046,6.738985369,7.456133982,7.441025523,6.294873706,6.64780493,6.722525473,6.459205753,7.164846502,7.077771904,7.456133982,7.441025523,7.116159221,6.948280307,7.132396792,7.077533374,7.164846502,7.077771904,7.520349922,6.975499506,6.963670173,6.987617725
tll1441,Unknown function,General,None,hypothetical protein,,tll1441,7.935391471,7.944263906,6.996161145,7.620772344,6.1339193,5.986541905,6.872423206,7.583618434,6.902199104,6.959850622,6.49416164,6.79414139,6.1339193,5.986541905,6.894784666,6.77341567,6.310206231,7.634308726,6.49416164,6.79414139,7.325769244,6.885695402,7.423243409,7.687168126
tll1450,Nucleic acid metabolism,DNA replication_ recombination_ and repair,modulation of nucleotide pools,Nudix hydrolase family protein,,tll1450,3.466095597,2.56551189,4.450347307,4.597498722,3.681117342,3.925112594,3.23577855,3.80711065,4.549960586,3.56206471,3.559406397,3.918236788,3.681117342,3.925112594,4.753392244,3.984864125,3.878504622,4.442091078,3.559406397,3.918236788,3.404153038,4.075340391,3.984188064,4.177369533
tll1451,Defense and invasion systems,Detoxification and inactivation,peroxide detoxification,BCP-A family peroxiredoxin PrxQ-B1,prxQ-B1,tll1451,3.942138026,3.900396446,4.724331721,4.941717659,3.971296959,3.774783637,3.916498149,3.88533178,4.068460796,4.37331158,4.45403635,4.75030175,3.971296959,3.774783637,4.160870603,3.843165394,4.16867758,4.033737998,4.45403635,4.75030175,4.795860549,4.075340391,4.096769945,4.542053224
tll1452,Unknown function,General,None,hypothetical protein,,tll1452,4.566750494,5.406706972,4.289824496,4.431829759,4.022314355,4.669286777,5.829501419,5.950386638,4.161525224,4.457536399,4.280202687,4.130422382,4.022314355,4.669286777,4.698774217,4.529629045,4.683877447,5.070280814,4.280202687,4.130422382,3.823766706,3.975081959,4.200599743,5.06931895
tll1453,Unknown function,General,None,hypothetical protein,,tll1453,7.309709736,7.051102102,5.966940766,6.855745221,5.393858734,5.28955318,6.701384787,7.028480041,6.236910513,6.072203422,5.872330057,5.351299304,5.393858734,5.28955318,6.121569774,6.005680147,6.166017044,6.485521488,5.872330057,5.351299304,6.368505309,6.266824826,6.329696406,6.310343612
