RAST Locus Tag,NCBI Locus Tag,Main_Role,Subrole,Subsystem,Curated Product Descriptor,gene,ClustID_ox,Clust name_ox,HLLO-CC-TS040514.18_AV,HLMO-CC-TS040514.19_AV,HLHO-CC-TS040514.20_AV,Average_ox_Conditions,resolved_locus_tag,resolution_method
fig.6666666.52381.peg.1702,SY28_RS08500,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,Embden-Meyerhof pathway,glucose-6-phosphate isomerase Pgi,pgi,2,F,172.9881453,159.7435002,132.8682945,155.19998,SY28_08505,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1704,SY28_RS08510,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,gluconeogenesis_ oxaloacetate to fructose-6P,phosphoenolpyruvate carboxykinase (GTP) PckA,pckA,2,F,112.1116718,144.0449871,112.948777,123.0351453,SY28_08515,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1708,SY28_RS08530,Translation,tRNA and rRNA base modification,tRNA modification factors,bifunctional tRNA-i(6)A37 thiotransferase / methyltransferase MiaB,miaB,1,E,87.18586881,203.5558321,87.78137017,126.174357,SY28_08535,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1710,SY28_RS08540,Nucleic acid metabolism,Pyrimidine metabolism,pyrimidine deoxyribonucleotide biosynthesis,thymidylate synthase ThyA,thyA,0,,91.01332364,79.58624243,119.7645604,96.78804216,SY28_08545,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1711,SY28_RS08545,Prosthetic groups_ cofactors_ and carriers,Folate biosynthesis,tetrahydrofolate biosynthesis from GTP,dihydrofolate reductase FolA,folA,0,,88.21863501,49.1092647,48.28015173,61.86935048,SY28_08550,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1712,SY28_RS08550,Unknown function,General,,hypothetical protein,,1,E,101.0855033,141.7870026,71.74056751,104.8710245,SY28_08555,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1713,SY28_RS08555,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,heat shock proteins,ATP-dependent Clp protease ATP-binding subunit ClpC,clpC,4,H,178.9489067,258.798868,277.1085961,238.2854569,SY28_08560,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1715,SY28_RS08565,Translation,Transfer RNA biogenesis,tRNA aminoacylation,glycyl-tRNA synthetase GlyS1,glyS1,1,E,173.5490423,254.916143,198.968735,209.1446401,SY28_08570,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1716,SY28_RS08570,Cell structure_ growth_ and death,Chromosome and associated proteins,,chromosome condensation regulator Rcc1,rcc1,0,,47.01861811,43.37345329,27.36650094,39.25285744,SY28_08575,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1718,SY28_RS08575,Energy metabolism,Oxidative phosphorylation,NADH dehydrogenase I NuoABCDEFGHIUJKLMN,NADH-quinone oxidoreductase subunit NuoN,nuoN,3,G,215.4912238,148.3965523,158.3307408,174.072839,SY28_08580,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1719,SY28_RS08580,Energy metabolism,Oxidative phosphorylation,NADH dehydrogenase I NuoABCDEFGHIUJKLMN,NADH-quinone oxidoreductase subunit NuoM,nuoM,0,,92.51689803,115.7882043,92.45157388,100.2522254,SY28_08585,tier1:NCBI Locus Tag
fig.6666666.52381.peg.172,SY28_RS00860,Unknown function,Enzymes of unknown specificity,,NAD-dependent aldehyde dehydrogenase,,1,E,152.1633093,216.5472026,137.5577921,168.7561013,SY28_00860,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1720,SY28_RS08585,Energy metabolism,Oxidative phosphorylation,NADH dehydrogenase I NuoABCDEFGHIUJKLMN,NADH-quinone oxidoreductase subunit NuoL,nuoL,1,E,163.3100384,193.2911942,127.5682329,161.3898218,SY28_08590,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1721,SY28_RS08590,Energy metabolism,Oxidative phosphorylation,NADH dehydrogenase I NuoABCDEFGHIUJKLMN,NADH-quinone oxidoreductase subunit NuoK,nuoK,3,G,289.122583,146.5023252,104.8915229,180.1721437,SY28_08595,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1722,SY28_RS08595,Energy metabolism,Oxidative phosphorylation,NADH dehydrogenase I NuoABCDEFGHIUJKLMN,NADH-quinone oxidoreductase subunit NuoJ,nuoJ,3,G,153.8513202,163.7463153,100.1450393,139.2475583,SY28_08600,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1723,SY28_RS08600,Energy metabolism,Oxidative phosphorylation,NADH dehydrogenase I NuoABCDEFGHIUJKLMN,NADH-quinone oxidoreductase subunit NuoI,nuoI,3,G,403.3094693,347.4737925,239.3854405,330.0562341,SY28_08605,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1724,SY28_RS08605,Energy metabolism,Oxidative phosphorylation,NADH dehydrogenase I NuoABCDEFGHIUJKLMN,NADH-quinone oxidoreductase subunit NuoH,nuoH,3,G,320.7149185,314.1578481,237.0411895,290.6379853,SY28_08610,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1725,SY28_RS08610,Energy metabolism,Oxidative phosphorylation,NADH dehydrogenase I NuoABCDEFGHIUJKLMN,NADH-quinone oxidoreductase subunit NuoG,nuoG,3,G,416.4513453,285.5079536,247.4800565,316.4797852,SY28_08615,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1726,SY28_RS08615,Energy metabolism,Oxidative phosphorylation,NADH dehydrogenase I NuoABCDEFGHIUJKLMN,NADH-quinone oxidoreductase subunit NuoF,nuoF,3,G,304.86971,280.1182268,220.2616999,268.4165456,SY28_08620,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1727,SY28_RS08620,Cell structure_ growth_ and death,General,,S-layer protein,,3,G,8481.030566,7961.934303,6459.146213,7634.037027,SY28_08625,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1729,SY28_RS08630,Unknown function,Enzymes of unknown specificity,,DNA-binding protein,,1,E,6.715257499,64.66455144,14.03165041,28.47048645,SY28_08635,tier1:NCBI Locus Tag
fig.6666666.52381.peg.173,SY28_RS00865,Carbohydrate metabolism,Pentose phosphate pathway,deoxynucleoside degradation,deoxyribose-phosphate aldolase DeoC,deoC,0,,128.7112687,146.354573,154.6321044,143.2326487,SY28_00865,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1730,SY28_RS08635,Cell structure_ growth_ and death,Toxin-antitoxin systems,,toxin-antitoxin system PhD family antidote component,,1,E,474.4804886,695.2267071,512.8996291,560.8689416,SY28_08640,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1731,SY28_RS08640,Nucleic acid metabolism,DNA replication_ recombination_ and repair,Nucleotide excision repair,excinuclease ABC subunit UvrB,uvrB,0,,128.4285031,146.5453545,113.7284867,129.5674481,SY28_08645,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1732,SY28_RS08645,Nucleic acid metabolism,Purine metabolism,,nucleoside-diphosphate kinase Ndk,ndk,1,E,196.4584062,248.8678146,223.8018593,223.0426934,SY28_08650,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1733,SY28_RS08650,Intracellular trafficking_ assembly_ and processing,Chaperone and folding catalysis,,peptidylprolyl isomerase,,3,G,709.2446327,560.0275453,452.7596236,574.0106005,SY28_08655,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1735,SY28_RS08665,Unknown function,Enzymes of unknown specificity,,Zn-dependent hydrolase,,0,,97.13349713,120.3618597,130.3321141,115.9424903,SY28_08670,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1736,SY28_RS08670,Fatty acid and lipid metabolism,Biosynthesis,lipid biosynthesis,fatty-acyl-CoA synthase,,0,,9.281753,24.22863207,13.41245554,15.64094687,SY28_08675,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1737,SY28_RS08675,Intracellular trafficking_ assembly_ and processing,Peptidases,,M20 family peptidase,,0,,135.8785745,118.9949891,161.1647878,138.6794505,SY28_08680,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1738,SY28_RS08680,Unknown function,Enzymes of unknown specificity,,MBL fold hydrolase,,0,,102.6462093,86.3596436,93.93181779,94.31255691,SY28_08685,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1739,SY28_RS08685,Transport and binding proteins,Porins and secretins,T1SS system RaxABC,type I secretion system secretin component TolC,tolC,0,,64.71895462,75.91081787,93.46560517,78.03179255,SY28_08690,tier1:NCBI Locus Tag
fig.6666666.52381.peg.174,SY28_RS00870,Regulatory functions,DNA interactions,,transcriptional regulator,,0,,41.20973456,27.23770538,64.72302158,44.39015384,SY28_00870,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1740,SY28_RS08686,Unknown function,General,,hypothetical protein,,2,F,142.3921441,45.71812974,94.36932814,94.15986732,,unresolved
fig.6666666.52381.peg.1742,SY28_RS08695,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,T1SS,type 1 secretion system HlyD family membrane fusion component,,0,,2.644510148,21.09919527,11.69556418,11.81308987,SY28_08700,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1744,SY28_RS08701,Transport and binding proteins,Unknown substrate,,ABC-type transport system permease component,,0,,33.72375425,20.60646705,15.29490958,23.20837696,,unresolved
fig.6666666.52381.peg.1746,SY28_RS08710,Unknown function,General,,hypothetical protein,,2,F,86.03252318,23.9915323,39.84360645,49.95588731,SY28_08715,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1747,SY28_RS08715,Unknown function,General,,hypothetical protein,,0,,65.36791725,22.27493204,31.35144126,39.66476351,SY28_08720,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1748,SY28_RS08720,Unknown function,Enzymes of unknown specificity,,DNA-binding protein,,0,,38.66112446,13.92411874,19.25132239,23.94552186,SY28_08725,tier1:NCBI Locus Tag
fig.6666666.52381.peg.175,SY28_RS00875,Unknown function,Enzymes of unknown specificity,,metal dependent phosphohydrolase,,1,E,468.6510162,548.6744232,338.350007,451.8918155,SY28_00875,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1751,SY28_RS08740,Amino acid metabolism,General,,amidase AmiE,amiE,1,E,67.62317924,54.08742752,19.60469078,47.10509918,SY28_08745,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1753,SY28_RS08750,Nucleic acid metabolism,DNA replication_ recombination_ and repair,DNA replication_ DNA topo-isomerases,DNA gyrase subunit GyrB,gyrB,1,E,123.9108307,93.6471431,91.79931757,103.1190971,SY28_08755,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1755,SY28_RS08760,Amino acid metabolism,Valine_ leucine and isoleucine metabolism,isoleucine biosynthesis from threonine and pyruvate,threonine ammonia-lyase IlvA,ilvA,1,E,22.59071234,13.67718107,45.67407912,27.31399085,SY28_08765,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1756,SY28_RS08765,Amino acid metabolism,General,,4-aminobutyrate aminotransferase,gabT,1,E,74.40722094,24.98608527,50.91434438,50.1025502,SY28_08770,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1757,SY28_RS08770,Unknown function,Enzymes of unknown specificity,,serine hydrolase,,1,E,5.583990149,16.56464174,21.49774683,14.54879291,SY28_08775,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1758,SY28_RS08775,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putrescine uptake system substrate-binding component PotD,potD,4,H,90.02585287,115.8561326,224.3158594,143.3992816,SY28_08780,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1759,SY28_RS08780,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putrescine uptake system permease component II PotC,potC,1,E,8.562011043,16.65654154,10.00454949,11.74103402,SY28_08785,tier1:NCBI Locus Tag
fig.6666666.52381.peg.176,SY28_RS00880,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L21 RplU,rplU,1,E,2175.207028,2711.504199,2113.686844,2333.466024,SY28_00880,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1760,SY28_RS08785,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putrescine uptake system permease component I PotB,potB,1,E,15.69757847,40.92895722,27.65329836,28.09327801,SY28_08790,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1761,SY28_RS08790,Transport and binding proteins,Amino acids_ peptides and amines,spermidine/putrescine uptake system PotABCD,ABC-type spermidine/putrescine uptake system ATPase component PotA,potA,1,E,33.82989072,20.64442857,48.60957571,34.36129833,SY28_08795,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1762,SY28_RS08795,Amino acid metabolism,General,,4-aminobutyrate aminotransferase,,4,H,396.0013833,482.0975812,463.7285007,447.2758217,SY28_08800,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1764,SY28_RS08805,Unknown function,General,,hypothetical protein,,1,E,25.63916911,57.43214541,9.69683601,30.92271684,SY28_08810,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1765,SY28_RS08810,Amino acid metabolism,Glycine_ serine_ and threoine metabolism,,glycine hydroxymethyltransferase GlyA,glyA,1,E,269.8418692,357.29886,196.0702711,274.4036668,SY28_08815,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1766,SY28_RS08815,Unknown function,General,,hypothetical protein,,4,H,73.07463701,102.9557882,157.9451241,111.3251831,SY28_08820,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1767,SY28_RS08820,Transport and binding proteins,Unknown substrate,,DME family drug/metabolite transporter,,1,E,34.20121046,92.70537469,44.92504091,57.27720869,SY28_08825,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1768,SY28_RS08825,Unknown function,Enzymes of unknown specificity,,alpha-amylase,,1,E,59.52970561,69.34883494,75.37052032,68.08302029,SY28_08830,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1769,SY28_RS08830,Carbohydrate metabolism,Glycolysis / Gluconeogenesis,glucose degradation (glycolysis),2_3-bisphosphoglycerate-dependent phosphoglycerate mutase GpmA,gpmA,3,G,115.7484368,19.84125206,16.94239886,50.84402923,SY28_08835,tier1:NCBI Locus Tag
fig.6666666.52381.peg.177,SY28_RS00885,Translation,Ribosomal proteins: synthesis and modification,ribosome large subunit,LSU ribosomal protein L27 RpmA,rpmA,1,E,548.3778071,748.761213,658.0231974,651.7207392,SY28_00885,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1771,SY28_RS08845,Transport and binding proteins,Amino acids_ peptides and amines,oligopeptide uptake system OppABCDF,ABC-type peptide/nickel uptake system ATPase component DppD,dppD,4,H,608.2906563,676.1733866,654.5942046,646.3527492,SY28_08850,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1772,SY28_RS08850,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppC,dppC,4,H,105.0580723,155.8131692,237.8204449,166.2305621,SY28_08855,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1773,SY28_RS08855,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system permease component DppB,dppB,1,E,142.088302,151.2290489,154.0701077,149.1291529,SY28_08860,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1774,SY28_RS08860,Transport and binding proteins,Amino acids_ peptides and amines,peptides/nickel transport system PE,ABC-type peptide/nickel uptake system substrate-binding component DppA,dppA,4,H,1167.796478,1340.283825,1442.575613,1316.885305,SY28_08865,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1776,SY28_RS08865,Intracellular trafficking_ assembly_ and processing,Protein export_ secretion_ and sorting,Sec protein export system,preprotein translocase subunit SecG,secG,3,G,284.7903739,100.8425163,112.9583753,166.1970885,SY28_08870,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1777,SY28_RS08875,Intracellular trafficking_ assembly_ and processing,Protein modification and repair,lipoprotein system lgt/lsp/lnt,apolipoprotein N-acyltransferase Int,lnt,1,E,28.183887,36.72178002,19.44553239,28.11706647,SY28_08880,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1778,SY28_RS08880,Unknown function,Enzymes of unknown specificity,,phosphoesterase,,1,E,38.41881977,79.76778787,52.70691298,56.96450687,SY28_08885,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1779,SY28_RS08885,Translation,tRNA and rRNA base modification,tRNA modification factors,epoxyqueuosine reductase QueG,queG,1,E,38.66154365,42.71337501,30.74750333,37.37414066,SY28_08890,tier1:NCBI Locus Tag
fig.6666666.52381.peg.178,SY28_RS00890,Translation,Ribosomal proteins: synthesis and modification,ribosome maturation GTPase,GTP-binding protein Obg,obg,1,E,207.7008695,457.6459405,261.5616921,308.9695007,SY28_00890,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1780,SY28_RS08890,Amino acid metabolism,Cysteine and methionine metabolism,methionine biosynthesis from homoserine,B12-dependent 5-methyltetrahydrofolate--homocysteine methyltransferase MetH,metH,1,E,17.7999732,20.94667992,12.33041802,17.02569038,SY28_08895,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1781,SY28_RS08895,Nucleic acid metabolism,Purine metabolism,purine (inosine-5'-phosphate) biosynthesis from ribose-5-phosphate,phosphoribosylaminoimidazole carboxylase ATPase subunit PurK,purK,1,E,40.24663318,33.67336935,59.22208777,44.38069677,SY28_08900,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1784,SY28_RS08910,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,,Na+-dependent bicarbonate transporter family protein,,1,E,163.3540695,166.568399,180.0965292,170.0063326,SY28_08915,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1785,SY28_RS08915,Regulatory functions,Protein interactions,,nitrogen regulatory protein P-II,,1,E,260.1168587,238.0661044,237.6398528,245.274272,SY28_08920,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1786,SY28_RS08920,Intracellular trafficking_ assembly_ and processing,Peptidases,,prolidase,,4,H,40.56198036,38.78954442,85.46422299,54.93858259,SY28_08925,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1787,SY28_RS08925,Carbohydrate metabolism,Citrate cycle (TCA cycle),2-oxoglutarate ferredoxin oxidoreductase complex KorABDG,2-oxoglutarate ferredoxin oxidoreductase alpha subunit KorA,korA,4,H,29.02425715,26.90182195,99.93802065,51.95469992,SY28_08930,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1788,SY28_RS08930,Carbohydrate metabolism,Citrate cycle (TCA cycle),2-oxoglutarate ferredoxin oxidoreductase complex KorABDG,2-oxoglutarate ferredoxin oxidoreductase beta subunit KorB,korB,1,E,34.40879879,27.16799544,42.2290002,34.60193148,SY28_08935,tier1:NCBI Locus Tag
fig.6666666.52381.peg.179,SY28_RS00895,Translation,Ribosomal proteins: synthesis and modification,ribosome maturation factors,ribosome silencing factor YbeB,ybeB,4,H,198.6936273,256.593537,239.293489,231.5268844,SY28_00895,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1790,SY28_RS08945,Carbohydrate metabolism,Butanoate metabolism,butanoate degradation,acyl-CoA dehydrogenase,,4,H,60.10176114,83.59780979,63.47182816,69.05713303,SY28_08950,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1791,SY28_RS08950,Prosthetic groups_ cofactors_ and carriers,Ubiquinone and other terpenoid-quinone biosynthesis,menaquione biosynthesis,ribosyldihydronicotinamide dehydrogenase,wrbA,2,F,67.86063259,18.27170482,101.6815347,62.60462404,SY28_08955,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1792,SY28_RS08955,Unknown function,Enzymes of unknown specificity,,serine hydrolase,,4,H,47.83874136,43.9857628,31.02354825,40.94935081,SY28_08960,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1795,SY28_RS08970,Carbohydrate metabolism,Starch and sucrose metabolism,maltose degradation,4-alpha-glucanotransferase MalQ,malQ,4,H,8.405287012,10.14008913,14.42841562,10.99126392,SY28_08975,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1796,SY28_RS08975,Metabolism of other amino acids and amines,Taurine and hypotaurine metabolism,taurine degradation to sulfoacetaldehyde, taurine---2-oxoglutarate transaminase ToA,toa,4,H,28.61381956,69.90734005,106.9399869,68.48704884,SY28_08980,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1798,SY28_RS08980,Intracellular trafficking_ assembly_ and processing,Peptidases,,periplasmic serine protease,,4,H,3.434794129,15.7977796,30.3813205,16.53796474,SY28_08985,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1799,SY28_RS08985,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,arabinogalactan oligomer/maltooligosaccharide uptake system GanOPQ-MsmX,sugar ABC transporter substrate-binding protein,ganO,4,H,112.9103527,112.286814,164.772412,129.9898596,SY28_08990,tier1:NCBI Locus Tag
fig.6666666.52381.peg.18,SY28_RS00090,Terpenoids and polyketides metabolism,Carotenoid metabolism,beta-Carotene biosynthesis,phytoene desaturase CrtI,crtI,0,,263.5141033,244.5520905,274.2659012,260.777365,SY28_00090,tier1:NCBI Locus Tag
fig.6666666.52381.peg.180,SY28_RS00900,Unknown function,General,,hypothetical protein,,0,,19.24928014,35.35693529,25.49860828,26.7016079,SY28_00900,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1800,SY28_RS08990,Unknown function,Enzymes of unknown specificity,,short-chain dehydrogenase,,0,,51.78033961,32.65030133,73.86123203,52.76395766,SY28_08995,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1801,SY28_RS08995,Unknown function,General,,hypothetical protein,,4,H,19.32683866,18.61077334,81.69542082,39.87767761,SY28_09000,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1802,SY28_RS09000,Unknown function,General,,hypothetical protein,,2,F,84.31729561,15.29485403,116.807816,72.13998855,SY28_09005,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1803,SY28_RS09005,Carbohydrate metabolism,Starch and sucrose metabolism,sucrose degradation,alpha-glucosidase MalZ,malZ,0,,4.077585682,13.75736003,14.71960459,10.85151677,SY28_09010,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1805,SY28_RS09015,Transport and binding proteins,Carbohydrates_ organic alcohols_ and acids,arabinogalactan oligomer/maltooligosaccharide uptake system GanOPQ-MsmX,ABC-type arabinogalactan oligomer / maltooligosaccharide uptake system permease component GanP,ganP,0,,25.42937596,8.054686442,13.61190534,15.69865591,SY28_09020,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1806,SY28_RS09020,Amino acid metabolism,General,,bifunctional succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase GabD,gabD,0,,25.71383037,13.28040984,15.2598994,18.0847132,SY28_09025,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1807,SY28_RS09025,Unknown function,General,osmotic stress,osmotically inducible protein OsmC,osmC,4,H,383.8834675,511.1971556,460.7515306,451.9440512,SY28_09030,tier1:NCBI Locus Tag
fig.6666666.52381.peg.1808,SY28_RS09030,Unknown function,Enzymes of unknown specificity,,metalloenzyme domain-containing protein,,0,,29.24941826,19.60972882,16.64008904,21.8330787,SY28_09035,tier1:NCBI Locus Tag
