baseMean,log2FoldChange (positive means more highly expressed in mitomycin C treatment),lfcSE,stat,pvalue,padj,gene
297.7308803,-0.267370642,0.122220207,-2.187614046,0.028697728,0.034433909,MIT0604_00902
524.5133309,0.60954681,0.117447513,5.189950771,2.10E-07,3.44E-07,MIT0604_00903
570.8777322,1.971072726,0.137922587,14.29115255,2.48E-46,1.14E-45,MIT0604_00904
374.0312643,-1.107512167,0.20279022,-5.461368725,4.72E-08,7.92E-08,MIT0604_00905
4103.783728,-2.270616306,0.117479881,-19.32770355,3.14E-83,2.36E-82,MIT0604_00906
1126.301813,3.148172346,0.234996885,13.39665565,6.32E-41,2.62E-40,MIT0604_00907
3057.485535,3.714095755,0.280021349,13.26361641,3.76E-40,1.53E-39,MIT0604_00908
91.43414449,2.140158134,0.227543756,9.405479501,5.18E-21,1.32E-20,MIT0604_00909
160.2826371,2.177647948,0.207412908,10.49909559,8.72E-26,2.53E-25,MIT0604_00910
1712.044169,-1.748825085,0.177714426,-9.840647835,7.52E-23,2.02E-22,MIT0604_00911
580.3348992,-2.513929945,0.117542803,-21.38735742,1.75E-101,1.68E-100,MIT0604_00912
221.8652923,-1.850160504,0.22559569,-8.20122275,2.38E-16,5.36E-16,MIT0604_00913
186.1499715,0.535673348,0.176362256,3.037346874,0.002386706,0.003088235,MIT0604_00914
20.10426534,-4.641689128,0.714126892,-6.499810024,8.04E-11,1.53E-10,MIT0604_00915
907.1351325,-1.159129977,0.133488931,-8.683341524,3.84E-18,9.14E-18,MIT0604_00916
66.60274585,0.082688899,0.297870322,0.277600329,0.78131918,0.798084012,MIT0604_00917
75.37650224,1.471784402,0.308390638,4.772467842,1.82E-06,2.86E-06,MIT0604_00918
240.62234,-1.024293006,0.155720375,-6.577771268,4.78E-11,9.20E-11,MIT0604_00919
80.02678608,-1.215512041,0.360639261,-3.370437362,7.50E-04,0.001001468,MIT0604_00920
80.05681642,0.237121036,0.248256361,0.955145862,0.339503939,0.365002397,MIT0604_00921
251.8783008,-0.06948567,0.202311959,-0.343458046,0.731253898,0.751821562,MIT0604_00922
246.5872809,0.792293566,0.19339297,4.096806441,4.19E-05,6.11E-05,MIT0604_00923
405.4390282,0.095007287,0.134312771,0.707358554,0.479343686,0.506565062,MIT0604_00924
883.1763332,-1.480739136,0.140623243,-10.52983211,6.29E-26,1.84E-25,MIT0604_00925
10634.6451,-2.769425462,0.118543106,-23.36218059,1.04E-120,1.24E-119,MIT0604_00926
252.0267851,0.409492837,0.164121797,2.495054557,0.012593777,0.015483159,MIT0604_00927
157.5517593,0.510630032,0.169895503,3.005553548,0.002650979,0.003412927,MIT0604_00928
111.6497596,0.283361884,0.217097576,1.305228227,0.191815145,0.213510387,MIT0604_00929
206.7891813,-1.019017851,0.155524698,-6.552128786,5.67E-11,1.09E-10,MIT0604_00930
523.8429615,-1.966583721,0.20910048,-9.404969901,5.20E-21,1.33E-20,MIT0604_00931
586.6999379,-1.865161979,0.178076463,-10.4739388,1.14E-25,3.29E-25,MIT0604_00932
1331.740819,-1.406731464,0.154830644,-9.085613988,1.03E-19,2.55E-19,MIT0604_00933
1784.943152,-1.645539941,0.157956756,-10.41766102,2.06E-25,5.91E-25,MIT0604_00934
1065.995304,0.395858728,0.108310221,3.654860306,2.57E-04,3.56E-04,MIT0604_00935
340.0782282,1.254004929,0.168602066,7.437660527,1.02E-13,2.15E-13,MIT0604_00936
283.9163671,1.692588721,0.245531055,6.893583046,5.44E-12,1.09E-11,MIT0604_00937
489.5069939,-2.719815945,0.189537548,-14.34974743,1.07E-46,4.91E-46,MIT0604_00938
763.7551713,-2.124924532,0.18089234,-11.74690167,7.33E-32,2.46E-31,MIT0604_00939
795.9037766,-2.277184165,0.110878928,-20.5375737,9.94E-94,8.44E-93,MIT0604_00940
205.3829749,-0.992980053,0.318713654,-3.115586799,0.001835793,0.0023966,MIT0604_00941
371.3064073,1.581926855,0.145789835,10.85073493,1.98E-27,5.95E-27,MIT0604_00942
61.08716207,-0.292732079,0.256136732,-1.142874265,0.253090799,0.277491626,MIT0604_00943
351.0318594,-0.743884403,0.149106038,-4.988962313,6.07E-07,9.75E-07,MIT0604_00945
1125.493323,-0.284397883,0.117002045,-2.430708653,0.015069327,0.018394103,MIT0604_00946
237.3782156,-2.873226625,0.286193438,-10.03945671,1.02E-23,2.81E-23,MIT0604_00947
1061.437488,-2.180347979,0.113480642,-19.21339126,2.86E-82,2.10E-81,MIT0604_00948
612.4737623,-0.247943653,0.114830747,-2.159209607,0.030833909,0.036910533,MIT0604_00949
744.8898309,-2.890713685,0.126129317,-22.91865018,3.03E-116,3.41E-115,MIT0604_00950
625.1294886,-2.514421726,0.161069643,-15.61077359,6.15E-55,3.28E-54,MIT0604_00951
679.0238898,-0.422276823,0.156487415,-2.698471461,0.006965871,0.008721185,MIT0604_00952
1189.018156,-2.657829817,0.136635924,-19.45191082,2.81E-84,2.14E-83,MIT0604_00953
6612.083133,0.060062004,0.078041395,0.769617246,0.441526972,0.467808339,MIT0604_00954
4471.207678,0.228226465,0.145287426,1.570861788,0.116214756,0.132382641,MIT0604_00955
4708.568466,-0.63792115,0.12422677,-5.135134322,2.82E-07,4.58E-07,MIT0604_00956
3605.564041,-1.810017219,0.112150943,-16.13911727,1.35E-58,7.58E-58,MIT0604_00957
1647.278045,-1.997015338,0.114245474,-17.48003895,2.03E-68,1.26E-67,MIT0604_00958
2870.439518,-2.201987566,0.15107877,-14.57509597,4.05E-48,1.92E-47,MIT0604_00959
152.4452046,1.37152893,0.31050385,4.417107642,1.00E-05,1.51E-05,MIT0604_00960
1070.44956,-0.813091212,0.117196933,-6.937819867,3.98E-12,8.02E-12,MIT0604_00961
563.8346584,3.117373667,0.205778037,15.14920504,7.67E-52,3.81E-51,MIT0604_00962
1793.584919,3.748279468,0.11860748,31.60238681,3.42E-219,1.06E-217,MIT0604_00963
1602.123511,2.93340197,0.111887324,26.21746477,1.68E-151,3.02E-150,MIT0604_00964
62.7361974,0.869707146,0.278968303,3.117584104,0.001823399,0.00238346,MIT0604_00965
4.731931379,0.243817223,0.925003983,0.263585052,0.792099678,0.808289153,MIT0604_00966
120.0676947,0.600538413,0.201624064,2.978505646,0.002896577,0.003717425,MIT0604_00967
269.5065418,1.642949832,0.168437241,9.754077078,1.77E-22,4.72E-22,MIT0604_00968
28.98522813,0.685816756,0.385218274,1.780332869,0.075021501,0.08715608,MIT0604_00969
44.56662084,-0.963627435,0.361283657,-2.66723229,0.007647879,0.009557514,MIT0604_00970
2233.193659,-1.762296749,0.102339905,-17.22003504,1.88E-66,1.14E-65,MIT0604_00971
1978.192486,-0.472918672,0.102279213,-4.623800443,3.77E-06,5.83E-06,MIT0604_00972
411.1316694,1.061566252,0.253196837,4.192652098,2.76E-05,4.08E-05,MIT0604_00973
713.2633557,1.055485112,0.162371324,6.500440375,8.01E-11,1.52E-10,MIT0604_00974
964.7904523,-0.625751855,0.197250543,-3.172370766,0.001511998,0.00198656,MIT0604_00975
255.3937368,0.49004773,0.161112435,3.041650576,0.002352849,0.003046351,MIT0604_00976
547.8338862,0.693854744,0.131007278,5.296306861,1.18E-07,1.95E-07,MIT0604_00977
371.7065609,1.641732997,0.262656251,6.250500379,4.09E-10,7.58E-10,MIT0604_00978
260.8098464,-1.060804458,0.172351442,-6.154891681,7.51E-10,1.38E-09,MIT0604_00979
795.83362,-1.903197097,0.139112555,-13.68098734,1.32E-42,5.58E-42,MIT0604_00980
12407.79271,-2.694749559,0.107404772,-25.0896632,6.45E-139,9.78E-138,MIT0604_00981
2175.419499,-2.215270392,0.103363182,-21.43190986,6.74E-102,6.53E-101,MIT0604_00982
118.1165471,1.671103567,0.196062053,8.523340138,1.55E-17,3.59E-17,MIT0604_00983
637.7474134,0.577801765,0.129057776,4.47707828,7.57E-06,1.16E-05,MIT0604_00984
45.0118322,0.75979045,0.412098052,1.843712794,0.065225008,0.07607726,MIT0604_00985
618.0721647,2.967894113,0.118171354,25.11517398,3.40E-139,5.27E-138,MIT0604_00986
41.6662415,2.663251977,0.384092695,6.933878225,4.09E-12,8.23E-12,MIT0604_00987
200.7282785,1.682304174,0.313476931,5.366596416,8.02E-08,1.33E-07,MIT0604_00988
1220.251763,1.031802573,0.111104149,9.286805071,1.59E-20,4.02E-20,MIT0604_00989
3438.111526,0.973256098,0.089936824,10.82155287,2.72E-27,8.16E-27,MIT0604_00990
170.9183106,-1.983133629,0.168587073,-11.76326032,6.04E-32,2.04E-31,MIT0604_00991
893.8437361,-0.899294907,0.263375928,-3.414491654,6.39E-04,8.62E-04,MIT0604_00992
646.8405698,0.240037835,0.170461576,1.408163879,0.159082549,0.178924164,MIT0604_00993
1282.755966,1.834337021,0.092631516,19.80251542,2.83E-87,2.26E-86,MIT0604_00994
4321.104286,-2.150006066,0.098388594,-21.85218811,7.41E-106,7.58E-105,MIT0604_00995
12135.10426,-1.817713117,0.101898886,-17.8384002,3.56E-71,2.28E-70,MIT0604_00996
392.29182,5.30443944,0.302426893,17.53957589,7.15E-69,4.43E-68,MIT0604_00997
393.6786097,3.778356278,0.203420929,18.57407836,5.21E-77,3.60E-76,MIT0604_00998
2423.323376,0.657363325,0.141991575,4.629593881,3.66E-06,5.67E-06,MIT0604_00999
5199.826812,-0.495671908,0.121972555,-4.063798674,4.83E-05,7.01E-05,MIT0604_01000
12799.6726,1.150339282,0.070524229,16.31126346,8.21E-60,4.67E-59,MIT0604_01001
624.3144899,1.731059886,0.18364952,9.425888449,4.26E-21,1.10E-20,MIT0604_01002
1107.215129,-0.445388944,0.085220587,-5.226306915,1.73E-07,2.84E-07,MIT0604_01003
1824.525111,-1.97678998,0.159335378,-12.40647245,2.41E-35,8.87E-35,MIT0604_01004
2807.364802,0.95231408,0.112123661,8.493426561,2.01E-17,4.61E-17,MIT0604_01006
657.9575453,0.090638327,0.178023961,0.509135549,0.610657215,0.636464012,MIT0604_01007
458.2340648,-0.110323898,0.152164302,-0.72503141,0.468432761,0.495290218,MIT0604_01008
2201.649284,-1.20657573,0.132212476,-9.126035331,7.11E-20,1.77E-19,MIT0604_01009
2033.539534,0.378188828,0.087238659,4.335105941,1.46E-05,2.19E-05,MIT0604_01010
1285.426102,-0.910861628,0.085680251,-10.63094023,2.14E-26,6.27E-26,MIT0604_01011
242.3784957,0.398129839,0.146022949,2.72648815,0.006401225,0.00803391,MIT0604_01012
1331.001148,-0.684346661,0.087372338,-7.832532321,4.78E-15,1.05E-14,MIT0604_01013
1257.628501,-0.556299316,0.086779506,-6.410491829,1.45E-10,2.73E-10,MIT0604_01014
387.5418066,0.702632536,0.13078355,5.372484057,7.77E-08,1.29E-07,MIT0604_01015
343.4552023,1.124117685,0.186762444,6.018970724,1.76E-09,3.17E-09,MIT0604_01016
188.6919383,0.981101898,0.204626709,4.794593548,1.63E-06,2.57E-06,MIT0604_01017
189.9900998,2.544595766,0.175262247,14.51879005,9.21E-48,4.33E-47,MIT0604_01018
217.4024609,0.141395469,0.228877119,0.617778964,0.536721052,0.563130699,MIT0604_01019
3026.652103,-0.861364769,0.1340628,-6.425084121,1.32E-10,2.49E-10,MIT0604_01020
1874.102429,0.026575101,0.151602014,0.175295168,0.860847708,0.87408495,MIT0604_01021
454.5266622,-0.163222584,0.160974492,-1.013965516,0.310599207,0.336756662,MIT0604_01022
433.3569834,0.943809382,0.161769231,5.834294805,5.40E-09,9.52E-09,MIT0604_01023
1056.815452,1.014972078,0.092343782,10.99123359,4.21E-28,1.28E-27,MIT0604_01024
1605.225926,-1.582969317,0.088078462,-17.97226344,3.21E-72,2.09E-71,MIT0604_01025
1678.64469,-0.3742913,0.077857048,-4.807417033,1.53E-06,2.41E-06,MIT0604_01026
148.1478042,-1.314630339,0.189921877,-6.921953166,4.45E-12,8.94E-12,MIT0604_01027
197.0777727,0.964430647,0.175601016,5.492170076,3.97E-08,6.70E-08,MIT0604_01028
294.6656879,1.31220043,0.135157601,9.708669167,2.77E-22,7.33E-22,MIT0604_01029
177.9730818,-0.236210257,0.234929998,-1.00544953,0.31468044,0.340460286,MIT0604_01030
389.5145524,2.062778132,0.147159881,14.01725878,1.22E-44,5.39E-44,MIT0604_01031
357.1125888,-0.796015506,0.239544296,-3.323040957,8.90E-04,0.001183613,MIT0604_01032
1694.844574,-0.648149412,0.093424382,-6.937690092,3.99E-12,8.02E-12,MIT0604_01033
3665.652901,-1.737408828,0.160602961,-10.81803731,2.83E-27,8.46E-27,MIT0604_01034
6355.89384,-1.403407327,0.093445506,-15.01845709,5.56E-51,2.72E-50,MIT0604_01035
2863.805255,0.181790534,0.104465744,1.740192788,0.081825172,0.09463058,MIT0604_01036
2009.489023,1.196219238,0.121881675,9.814594675,9.74E-23,2.60E-22,MIT0604_01037
228.6992041,1.548357367,0.285912924,5.415485753,6.11E-08,1.02E-07,MIT0604_01038
143.1315995,0.477230408,0.198129498,2.408679238,0.016010362,0.019507864,MIT0604_01039
539.7801862,0.739131893,0.101030279,7.315944314,2.56E-13,5.32E-13,MIT0604_01040
686.7118729,1.439432384,0.095636416,15.05109078,3.40E-51,1.67E-50,MIT0604_01041
473.6609038,2.49118337,0.133142006,18.71072435,4.05E-78,2.85E-77,MIT0604_01042
1232.148033,-0.04501928,0.107782716,-0.417685519,0.676177061,0.699411038,MIT0604_01044
608.3892476,0.713069741,0.105709886,6.745535053,1.52E-11,3.00E-11,MIT0604_01045
197.6912571,-0.394787775,0.14185731,-2.782992117,0.005386011,0.006788895,MIT0604_01046
66.20052966,3.77821195,0.365425271,10.33921913,4.68E-25,1.34E-24,MIT0604_01047
521.2083832,1.390041962,0.126802675,10.96224476,5.80E-28,1.76E-27,MIT0604_01048
78.15732054,1.273359801,0.398047014,3.199018597,0.001378963,0.001814098,MIT0604_01049
344.205422,0.227513402,0.159081946,1.430164819,0.15266972,0.172184527,MIT0604_01050
109.2074604,0.44921275,0.453267,0.991055492,0.321658485,0.347275801,MIT0604_01051
213.0343856,0.182134493,0.71517295,0.254671954,0.798976479,0.814494449,MIT0604_01052
93.31201095,-2.003770193,0.305197428,-6.565488455,5.19E-11,9.99E-11,MIT0604_01053
11.28562937,3.269196894,0.722679301,4.523717352,6.08E-06,9.31E-06,MIT0604_01054
134.4274515,-1.311545581,0.206320097,-6.356848405,2.06E-10,3.85E-10,MIT0604_01055
416.3658337,-1.503790078,0.148954133,-10.09565863,5.77E-24,1.60E-23,MIT0604_01056
309.1321486,3.515804476,0.354141226,9.92769048,3.15E-23,8.55E-23,MIT0604_01057
26790.09595,-2.698741488,0.158746455,-17.00032602,8.17E-65,4.86E-64,MIT0604_01058
67.80523356,1.830109539,0.269418767,6.792806448,1.10E-11,2.18E-11,MIT0604_01059
1371.550209,1.81896673,0.125462513,14.49808944,1.25E-47,5.84E-47,MIT0604_01060
1168.995258,-2.82708404,0.207969005,-13.59377586,4.36E-42,1.83E-41,MIT0604_01061
205.1928214,1.271932752,0.363864889,3.495618263,4.73E-04,6.44E-04,MIT0604_01062
4550.615369,-4.98008332,0.134191862,-37.11166422,1.82E-301,1.13E-299,MIT0604_01063
215.9798593,1.603207147,0.156128206,10.26852986,9.77E-25,2.75E-24,MIT0604_01064
210.7145977,2.293014716,0.172921937,13.26040384,3.93E-40,1.59E-39,MIT0604_01065
291.2360966,1.534790857,0.148981952,10.30185762,6.91E-25,1.96E-24,MIT0604_01066
2983.542223,0.486941896,0.080762016,6.029343,1.65E-09,2.99E-09,MIT0604_01067
275.1706635,2.439492146,0.189538677,12.87068259,6.58E-38,2.54E-37,MIT0604_01068
1003.734261,0.433333889,0.211874883,2.045234823,0.040831713,0.048509876,MIT0604_01069
9358.463369,-1.640144116,0.09579774,-17.12090613,1.04E-65,6.22E-65,MIT0604_01070
3053.98342,-0.127211926,0.096557176,-1.317477696,0.187678553,0.209475462,MIT0604_01071
1096.549484,0.320091149,0.17806342,1.797624406,0.072236548,0.084111612,MIT0604_01072
239.4476356,1.267632064,0.170152843,7.44996113,9.34E-14,1.96E-13,MIT0604_01073
377.987944,1.957486828,0.212668032,9.204424424,3.44E-20,8.63E-20,MIT0604_01074
811.7267409,1.776028987,0.173512466,10.23574288,1.37E-24,3.85E-24,MIT0604_01075
111.3047057,-0.260474195,0.280038242,-0.930137944,0.352299667,0.377767113,MIT0604_01076
34.73508938,2.094056247,0.435590184,4.807399988,1.53E-06,2.41E-06,MIT0604_01077
245.5130945,1.952300967,0.354198083,5.511890273,3.55E-08,6.01E-08,MIT0604_01078
476.4942123,0.574091762,0.499473156,1.149394627,0.250393295,0.274681176,MIT0604_01079
22.02874212,0.885791512,0.465863696,1.90139631,0.057250123,0.067158167,MIT0604_01080
321.1781676,2.110873142,0.242792853,8.694132129,3.49E-18,8.34E-18,MIT0604_01081
350.709703,-0.590839855,0.140170319,-4.215156687,2.50E-05,3.70E-05,MIT0604_01082
600.0581212,-1.313866535,0.158367997,-8.29628812,1.07E-16,2.44E-16,MIT0604_01083
12703.30235,-3.269866592,0.190038423,-17.20634455,2.38E-66,1.44E-65,MIT0604_01084
193.5427494,1.434018852,0.272266167,5.266974109,1.39E-07,2.29E-07,MIT0604_01085
945.8157003,-1.746057656,0.103392332,-16.88769004,5.54E-64,3.26E-63,MIT0604_01086
48.718302,0.376126908,0.424569085,0.885902722,0.375669949,0.401355108,MIT0604_01087
1277.857787,0.551527692,0.090428525,6.099045509,1.07E-09,1.94E-09,MIT0604_01088
278.0466846,-1.163671423,0.304592065,-3.82042593,1.33E-04,1.88E-04,MIT0604_01089
3172.64542,-1.180978929,0.100457934,-11.75595474,6.58E-32,2.22E-31,MIT0604_01090
693.7810344,-2.156220736,0.141069184,-15.28484583,9.65E-53,4.84E-52,MIT0604_01091
412.6529264,-1.218424253,0.122714017,-9.928973748,3.11E-23,8.46E-23,MIT0604_01092
309.9387312,0.339536237,0.168375649,2.016540039,0.043743536,0.051818876,MIT0604_01093
500.3243648,0.456360083,0.162437086,2.809457459,0.004962508,0.006266658,MIT0604_01094
25.84029323,0.16630179,0.493566091,0.336939253,0.736162694,0.756488472,MIT0604_01096
159.2098086,0.15162441,0.193393972,0.784018284,0.433029382,0.459518478,MIT0604_01097
398.1918969,1.750937539,0.126809421,13.80762976,2.29E-43,9.86E-43,MIT0604_01098
344.6050136,2.044397098,0.180635762,11.31778713,1.07E-29,3.38E-29,MIT0604_01099
84.37064389,2.372334978,0.249362902,9.513584244,1.84E-21,4.77E-21,MIT0604_01100
57.20892392,-0.184788131,0.267324127,-0.691251226,0.489407677,0.516400781,MIT0604_01101
123.3074691,-0.16294437,0.329296699,-0.494825397,0.620723375,0.646297431,MIT0604_01102
91.40355974,2.547252326,0.225665594,11.28773013,1.51E-29,4.76E-29,MIT0604_01103
189.2246736,-0.059714451,0.157446719,-0.379267676,0.704489101,0.726127487,MIT0604_01104
118.1958781,0.939722046,0.203111842,4.626623613,3.72E-06,5.75E-06,MIT0604_01105
380.9826574,0.297712842,0.220254768,1.351674901,0.176479338,0.197514054,MIT0604_01106
1731.856771,-5.009924055,0.171160642,-29.27030421,2.48E-188,6.04E-187,MIT0604_01107
1601.074542,-4.609679141,0.127529887,-36.14587326,4.32E-286,2.21E-284,MIT0604_01108
11.29191064,-1.769449809,0.694229153,-2.548797903,0.010809492,0.01335367,MIT0604_01109
206.8605666,0.564520054,0.257437687,2.192841537,0.028318798,0.033999167,MIT0604_01110
122.8881258,-0.213482412,0.223308796,-0.955996435,0.339074036,0.364923528,MIT0604_01111
281.9423748,0.784329482,0.141798355,5.531301708,3.18E-08,5.41E-08,MIT0604_01112
266.5010037,1.980140435,0.148736117,13.31311102,1.94E-40,7.92E-40,MIT0604_01113
2117.092569,-2.150566102,0.174033746,-12.35717874,4.46E-35,1.63E-34,MIT0604_01114
3310.908375,-4.075884839,0.121115968,-33.65274542,2.84E-248,1.16E-246,MIT0604_01115
361.3021763,4.164529809,0.226849557,18.35811301,2.84E-75,1.93E-74,MIT0604_01116
146.9578611,0.659908651,0.208713417,3.161793139,0.001568009,0.002056191,MIT0604_01117
37.29237449,0.058961259,0.387124082,0.152305841,0.878945718,0.890694003,MIT0604_01118
64.12249192,-0.115655083,0.450181519,-0.256907665,0.797250053,0.813139441,MIT0604_01119
1595.882624,-1.724222636,0.097760118,-17.63728063,1.27E-69,7.95E-69,MIT0604_01120
238.2004173,-0.444487268,0.216457753,-2.053459676,0.040028017,0.047582666,MIT0604_01121
235.1728836,2.089095735,0.149595171,13.96499445,2.55E-44,1.12E-43,MIT0604_01122
73.88435417,0.480676204,0.333172128,1.442726338,0.149097577,0.16834128,MIT0604_01123
7.055861298,-0.921453317,0.857907594,-1.074070592,0.282791044,0.308403445,MIT0604_01124
623.8807426,-0.879085626,0.141192906,-6.226131703,4.78E-10,8.82E-10,MIT0604_01125
11.18749089,-0.293511276,0.577366318,-0.508362311,0.611199279,0.636704796,MIT0604_01126
489.9332688,-1.060371267,0.131309939,-8.075331329,6.73E-16,1.51E-15,MIT0604_01127
40.68809708,-1.774672806,0.342543915,-5.180862157,2.21E-07,3.61E-07,MIT0604_01128
232.2797399,2.253152093,0.194375852,11.59172846,4.54E-31,1.50E-30,MIT0604_01129
646.0546958,1.126871734,0.102154937,11.03100606,2.71E-28,8.26E-28,MIT0604_01130
2816.007913,-3.395271753,0.127224573,-26.6872325,6.62E-157,1.24E-155,MIT0604_01131
1339.15679,-2.257665282,0.149072658,-15.14473088,8.21E-52,4.07E-51,MIT0604_01132
285.3492885,3.604169194,0.1660793,21.70149555,1.99E-104,1.98E-103,MIT0604_01133
133.3063652,0.737071789,0.189457204,3.890439498,1.00E-04,1.43E-04,MIT0604_01134
914.5103649,0.742473452,0.087555899,8.479993458,2.25E-17,5.16E-17,MIT0604_01135
51.07944079,0.905530332,0.354828029,2.552025933,0.010709855,0.01323857,MIT0604_01136
275.0951571,-3.197380756,0.266690536,-11.98910469,4.05E-33,1.40E-32,MIT0604_01137
181.6614805,-0.330187473,0.326036155,-1.012732693,0.311187858,0.337216276,MIT0604_01138
706.8843762,0.022084658,0.108116088,0.204268009,0.838144068,0.8523005,MIT0604_01139
309.865554,-1.064951247,0.280075977,-3.802365554,1.43E-04,2.02E-04,MIT0604_01140
321.2735137,-2.512861063,0.26920134,-9.334504303,1.01E-20,2.57E-20,MIT0604_01141
878.5287269,-0.875931083,0.153099017,-5.721337079,1.06E-08,1.84E-08,MIT0604_01142
104.0764259,-1.359328584,0.231760566,-5.865228113,4.49E-09,7.94E-09,MIT0604_01143
392.7470466,0.067358318,0.129621551,0.519653697,0.603304965,0.629845036,MIT0604_01144
83.84962568,-1.237641058,0.259387932,-4.771390283,1.83E-06,2.87E-06,MIT0604_01145
568.2690329,-5.03225859,0.207775309,-24.21971413,1.38E-129,1.88E-128,MIT0604_01146
299.8460851,-5.467931433,0.292072868,-18.72112078,3.33E-78,2.36E-77,MIT0604_01147
20.53975068,1.24915975,0.409607439,3.049651033,0.002291074,0.002970126,MIT0604_01148
61.45759025,0.265101782,0.260553721,1.017455368,0.308936854,0.335131818,MIT0604_01149
57.07112883,1.820555346,0.524067039,3.473897824,5.13E-04,6.96E-04,MIT0604_01150
119.4460536,0.659330542,0.211519738,3.11711119,0.001826327,0.002385763,MIT0604_01151
265.852507,1.973902145,0.138595216,14.24220985,5.01E-46,2.26E-45,MIT0604_01152
90.66730507,0.760288913,0.27798337,2.735015817,0.006237728,0.007833515,MIT0604_01153
5.286685622,0.746981287,0.782036321,0.955174673,0.339489371,0.365002397,MIT0604_01154
63.08176981,2.275879544,0.299072556,7.609790673,2.75E-14,5.90E-14,MIT0604_01155
54.75301842,0.67877288,0.272806204,2.4881138,0.012842263,0.01576026,MIT0604_01156
101.8091965,-2.040887944,0.377682594,-5.403711943,6.53E-08,1.09E-07,MIT0604_01157
572.7008178,-2.94510417,0.163870174,-17.97217943,3.22E-72,2.09E-71,MIT0604_01158
78.46348443,-1.353951545,0.250902721,-5.396320702,6.80E-08,1.13E-07,MIT0604_01159
171.6188521,-0.304801485,0.154866939,-1.968150765,0.049050693,0.057804703,MIT0604_01160
131.4995547,-0.383827744,0.208066289,-1.844737782,0.065075692,0.075946375,MIT0604_01161
67.39840705,-1.382147972,0.270350186,-5.112435801,3.18E-07,5.15E-07,MIT0604_01162
6.636637148,0.14495198,0.799008746,0.18141476,0.856042034,0.869636746,MIT0604_01163
37.65813171,-0.279907427,0.535285959,-0.522911955,0.601035525,0.628034568,MIT0604_01164
195.3824671,0.09437433,0.181649444,0.519540978,0.603383545,0.629845036,MIT0604_01165
617.7008285,-1.569981692,0.176039323,-8.918357905,4.73E-19,1.15E-18,MIT0604_01166
66.71556802,-3.134556175,0.374114288,-8.378605887,5.36E-17,1.22E-16,MIT0604_01167
258.630274,-4.416638094,0.379359234,-11.64236349,2.51E-31,8.31E-31,MIT0604_01168
116.9534406,-0.683937994,0.201913606,-3.387280373,7.06E-04,9.45E-04,MIT0604_01169
2.138709138,1.265700425,1.194951436,1.059206581,0.289505709,0.314887453,MIT0604_01170
3.702152568,2.854147839,1.274077692,2.240167814,0.02508003,0.030199307,MIT0604_01171
82.21456318,0.144635311,0.23191046,0.623668768,0.532845138,0.559501079,MIT0604_01172
444.263102,-0.504291648,0.205484202,-2.454162619,0.014121311,0.017278137,MIT0604_01173
14.03804239,3.169556131,0.717064609,4.420182075,9.86E-06,1.49E-05,MIT0604_01174
8929.240952,-1.227600573,0.087853423,-13.97328103,2.27E-44,9.95E-44,MIT0604_01175
1729.776289,-0.800080308,0.152718762,-5.238912989,1.62E-07,2.66E-07,MIT0604_01176
296.2063291,0.272972306,0.153857246,1.774192076,0.076031384,0.088279208,MIT0604_01177
2977.391273,2.292915317,0.168639466,13.59655229,4.20E-42,1.76E-41,MIT0604_01178
301.4505807,0.712722751,0.17998469,3.95990766,7.50E-05,1.08E-04,MIT0604_01179
1893.366685,4.991731566,0.136109024,36.67450862,1.86E-294,1.03E-292,MIT0604_01180
874.9792652,2.437020833,0.108681209,22.42357116,2.32E-111,2.48E-110,MIT0604_01181
285.6655218,1.179892608,0.132739622,8.888774827,6.18E-19,1.50E-18,MIT0604_01182
2977.450296,-1.22506009,0.124243482,-9.860155813,6.20E-23,1.67E-22,MIT0604_01183
193.2359183,-2.463277701,0.294766886,-8.356697503,6.45E-17,1.47E-16,MIT0604_01184
5.433440974,0.25024063,0.894613058,0.279719403,0.779692791,0.796820341,MIT0604_01185
31.35560602,-0.247449177,0.424444481,-0.582995393,0.559896402,0.58654449,MIT0604_01186
775.3531143,1.501763441,0.173049946,8.678208075,4.02E-18,9.55E-18,MIT0604_01187
334.0277361,1.63229943,0.135040288,12.08749962,1.23E-33,4.36E-33,MIT0604_01188
265.9159895,0.659287505,0.183950016,3.584057877,3.38E-04,4.64E-04,MIT0604_01189
76.28933774,-1.719841544,0.414608117,-4.148113539,3.35E-05,4.93E-05,MIT0604_01190
2750.551483,-3.554060186,0.171134705,-20.76761798,8.50E-96,7.56E-95,MIT0604_01191
84.05251069,2.729319903,0.33482801,8.151408546,3.60E-16,8.07E-16,MIT0604_01192
18.26295507,1.642792484,0.536260598,3.063421945,0.002188213,0.002840375,MIT0604_01193
223.6241626,1.725190236,0.155960896,11.06168459,1.92E-28,5.92E-28,MIT0604_01194
111.3303695,-1.080852275,0.197286452,-5.478593495,4.29E-08,7.22E-08,MIT0604_01195
258.211376,2.189594835,0.14687429,14.90795182,2.93E-50,1.42E-49,MIT0604_01196
173.8094988,1.412670269,0.20538528,6.878147604,6.06E-12,1.21E-11,MIT0604_01197
286.8821442,2.517784568,0.161859267,15.55539333,1.46E-54,7.68E-54,MIT0604_01198
593.7839854,2.687705325,0.126426794,21.25898503,2.72E-100,2.59E-99,MIT0604_01199
78.84981957,1.453961725,0.285808472,5.08718904,3.63E-07,5.88E-07,MIT0604_01200
