locus_tag,island_id,product,resolved_locus_tag,resolution_method
NATL1_15741,NATL1A_1_1258013_1293990,TPR repeat-containing protein,NATL1_15741,locus_tag:locus_tag
NATL1_15751,NATL1A_1_1258013_1293990,hypothetical protein,NATL1_15751,locus_tag:locus_tag
NATL1_15761,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15761,locus_tag:locus_tag
NATL1_15771,NATL1A_1_1258013_1293990,Conserved hypothetical protein,NATL1_15771,locus_tag:locus_tag
NATL1_15781,NATL1A_1_1258013_1293990,hypothetical protein,NATL1_15781,locus_tag:locus_tag
NATL1_15791,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15791,locus_tag:locus_tag
NATL1_15801,NATL1A_1_1258013_1293990,curli production assembly/transport component CsgG family protein,NATL1_15801,locus_tag:locus_tag
NATL1_15811,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15811,locus_tag:locus_tag
NATL1_15821,NATL1A_1_1258013_1293990,TPR repeat-containing protein,NATL1_15821,locus_tag:locus_tag
NATL1_15831,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15831,locus_tag:locus_tag
NATL1_15841,NATL1A_1_1258013_1293990,calcineurin-like phosphoesterase family protein,NATL1_15841,locus_tag:locus_tag
NATL1_15851,NATL1A_1_1258013_1293990,conserved hypothetical protein,NATL1_15851,locus_tag:locus_tag
NATL1_15861,NATL1A_1_1258013_1293990,ribosome-binding ATPase,NATL1_15861,locus_tag:locus_tag
